0.62494,0.64971,0.56384,0.67205
0.56976,0.71422,0.88714,1.0758
0.55262,0.90876,0.8927,1.077
0.42677,0.52794,0.86686,0.84306
0.41737,0.6882,0.83882,0.9878
0.6216,0.77424,1.0558,1.2117
0.34827,0.6617,0.6733,0.86128
0.70799,0.6177,0.89567,0.86139
0.56413,0.75541,0.61007,1.001
0.6787,0.67692,0.84053,0.99296
