0.27,0.473,0.843,0.747
0.35,0.677,0.9,1.107
0.123,1.19,0.887,1.12
0.163,0.38,0.747,0.837
0.247,0.623,0.807,0.943
0.327,0.64,1.077,1.217
0.3,0.65,0.72,0.8
0.35,0.553,0.787,0.803
0.223,0.717,0.68,0.97
0.357,0.673,0.813,0.977
