0.36073,0.87745,0.95381,0.90717,0.30493,0.85196,-0.1901
0.18799,0.57481,0.32316,0.54392,0.90655,0.52427,0.10059
0.37559,0.70959,0.76451,0.73202,0.36875,0.81408,0.062232
