0.87388,0.61206,0.92253,0.77031
0.57666,0.61073,0.55707,1.0227
0.48309,0.61449,0.46126,0.74472
0.55156,0.6046,0.41054,0.74469
0.3023,0.62912,0.83237,0.88315
0.40334,0.52897,0.8625,1.0026
0.69331,1.2431,0.69624,1.0085
0.60032,0.52087,0.76994,0.63775
0.43033,0.60455,0.62464,0.74677
0.53888,0.55085,0.64916,0.67774
