0.55,0.585,0.87,0.806
0.281,0.657,0.808,1.049
0.178,0.907,0.893,1.218
0.219,0.48,0.815,0.905
0.259,0.692,0.805,0.991
0.488,0.737,1.092,1.17
0.205,0.587,0.675,0.8
0.604,0.669,0.863,0.852
0.37,0.738,0.734,0.973
0.489,0.641,0.877,0.936
