0.70885,0.71576,0.87839,0.77936
0.52397,0.63686,0.63564,0.87411
0.48713,0.86801,0.59241,0.44909
0.69267,0.51672,0.63652,0.83562
0.47279,0.50312,0.86143,0.88959
0.467,0.70592,0.90542,0.9123
0.85529,0.92012,0.74963,0.94263
0.61351,0.67302,0.56806,0.7404
0.43977,0.66841,0.64398,0.68849
0.52417,0.64674,0.77171,0.77773
